sample_id	metadata_blank	region	property	mean	q25	median	q75
col_ccp2_LN_bulk_1_1_top319.clonotypes.IGHM	.	cdr3-center-5	kf2	-0.34965524	-0.74799997	-0.384	0.04399997
col_ccp2_LN_bulk_1_1_top319.clonotypes.IGHM	.	cdr3-center-5	kf3	0.08650784	-0.18400002	0.067999996	0.354
col_ccp2_LN_bulk_1_1_top319.clonotypes.IGHM	.	cdr3-center-5	kf1	0.43746087	0.1	0.514	0.838
col_ccp2_LN_bulk_1_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf10	0.07631677	-0.15200001	0.10900001	0.31199998
col_ccp2_LN_bulk_1_1_top442.clonotypes.IGHG	.	cdr3-center-5	strength	0.31628922	0.2	0.4	0.4
col_ccp2_LN_bulk_1_1_top442.clonotypes.IGHG	.	cdr3-center-5	hydropathy	-0.5461086	-1.4199998	-0.65999997	0.1449999
col_ccp2_LN_bulk_1_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf8	0.20788237	-0.14200002	0.21200001	0.5775
col_ccp2_LN_bulk_1_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf9	-0.2688189	-0.58599997	-0.291	0.060000006
col_ccp2_LN_bulk_1_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf6	-0.21623982	-0.446	-0.23200002	-0.008999987
col_ccp2_LN_bulk_1_1_top442.clonotypes.IGHG	.	cdr3-center-5	charge	0.018552031	0.0	0.0	0.2
col_ccp2_LN_bulk_1_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf7	-0.05747965	-0.40399998	-0.044999983	0.28000003
col_ccp2_LN_bulk_1_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf4	-0.0045339437	-0.26849997	0.008000011	0.22800002
col_ccp2_LN_bulk_1_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf5	-0.19407687	-0.406	-0.214	0.014999999
col_ccp2_LN_bulk_1_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf2	-0.29400453	-0.64750004	-0.306	0.04899999
col_ccp2_LN_bulk_1_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf3	0.05628505	-0.24750003	0.051999997	0.35999995
col_ccp2_LN_bulk_1_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf1	0.41279188	0.064	0.46999997	0.8095
col_ccp2_LN_bulk_1_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf10	0.1092544	-0.10249999	0.141	0.3505
col_ccp2_LN_bulk_1_1_top802.clonotypes.IGHA	.	cdr3-center-5	strength	0.2815449	0.2	0.2	0.4
col_ccp2_LN_bulk_1_1_top802.clonotypes.IGHA	.	cdr3-center-5	hydropathy	-0.67748165	-1.4000001	-0.74	0.07999997
col_ccp2_LN_bulk_1_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf8	0.22775318	-0.11599999	0.24399999	0.6165
col_ccp2_LN_bulk_1_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf9	-0.31642407	-0.62799996	-0.31599998	0.0059999973
col_ccp2_LN_bulk_1_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf6	-0.19476312	-0.4085	-0.188	0.010999995
col_ccp2_LN_bulk_1_1_top802.clonotypes.IGHA	.	cdr3-center-5	charge	0.03441398	0.0	0.0	0.2
col_ccp2_LN_bulk_1_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf7	-0.012670806	-0.30999994	0.040999997	0.319
col_ccp2_LN_bulk_1_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf4	0.047084823	-0.21199998	0.028000021	0.274
col_ccp2_LN_bulk_1_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf5	-0.22925177	-0.45500004	-0.22	-0.008000013
col_ccp2_LN_bulk_1_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf2	-0.33778042	-0.71999997	-0.338	0.016499987
col_ccp2_LN_bulk_1_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf3	0.036206998	-0.22299999	0.051	0.304
col_ccp2_LN_bulk_1_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf1	0.408202	0.067499995	0.458	0.814
col_ccp2_LN_bulk_2_1_top1000.clonotypes.IGH	.	cdr3-center-5	kf10	0.10729005	-0.09599997	0.14699998	0.35
col_ccp2_LN_bulk_2_1_top1000.clonotypes.IGH	.	cdr3-center-5	strength	0.3023992	0.2	0.4	0.4
col_ccp2_LN_bulk_2_1_top1000.clonotypes.IGH	.	cdr3-center-5	hydropathy	-0.59190017	-1.395	-0.65999997	0.13999996
col_ccp2_LN_bulk_2_1_top1000.clonotypes.IGH	.	cdr3-center-5	kf8	0.22414002	-0.13199997	0.21200001	0.60849994
col_ccp2_LN_bulk_2_1_top1000.clonotypes.IGH	.	cdr3-center-5	kf9	-0.3127742	-0.641	-0.29599997	-0.014500003
col_ccp2_LN_bulk_2_1_top1000.clonotypes.IGH	.	cdr3-center-5	kf6	-0.20364007	-0.42599997	-0.19399998	0.009499998
col_ccp2_LN_bulk_2_1_top1000.clonotypes.IGH	.	cdr3-center-5	charge	0.029000014	0.0	0.0	0.2
col_ccp2_LN_bulk_2_1_top1000.clonotypes.IGH	.	cdr3-center-5	kf7	-0.03425999	-0.3595	0.002000001	0.31199998
col_ccp2_LN_bulk_2_1_top1000.clonotypes.IGH	.	cdr3-center-5	kf4	0.011988001	-0.22949998	0.008000016	0.23599999
col_ccp2_LN_bulk_2_1_top1000.clonotypes.IGH	.	cdr3-center-5	kf5	-0.20654808	-0.44	-0.20800002	0.00999999
col_ccp2_LN_bulk_2_1_top1000.clonotypes.IGH	.	cdr3-center-5	kf2	-0.32049778	-0.704	-0.34	0.065499984
col_ccp2_LN_bulk_2_1_top1000.clonotypes.IGH	.	cdr3-center-5	kf3	0.044889998	-0.2195	0.054999996	0.32599998
col_ccp2_LN_bulk_2_1_top1000.clonotypes.IGH	.	cdr3-center-5	kf1	0.3996498	0.070000015	0.452	0.792
col_ccp2_LN_bulk_2_1_top319.clonotypes.IGHM	.	cdr3-center-5	kf10	0.12307208	-0.07399994	0.162	0.372
col_ccp2_LN_bulk_2_1_top319.clonotypes.IGHM	.	cdr3-center-5	strength	0.3253918	0.2	0.4	0.4
col_ccp2_LN_bulk_2_1_top319.clonotypes.IGHM	.	cdr3-center-5	hydropathy	-0.522069	-1.52	-0.7	0.12000003
col_ccp2_LN_bulk_2_1_top319.clonotypes.IGHM	.	cdr3-center-5	kf8	0.19568649	-0.222	0.19999997	0.63
col_ccp2_LN_bulk_2_1_top319.clonotypes.IGHM	.	cdr3-center-5	kf9	-0.3121944	-0.58199996	-0.32999998	-0.041999985
col_ccp2_LN_bulk_2_1_top319.clonotypes.IGHM	.	cdr3-center-5	kf6	-0.2490532	-0.454	-0.25599998	-0.03800001
col_ccp2_LN_bulk_2_1_top319.clonotypes.IGHM	.	cdr3-center-5	charge	-0.002507838	0.0	0.0	0.0
col_ccp2_LN_bulk_2_1_top319.clonotypes.IGHM	.	cdr3-center-5	kf7	-0.1365204	-0.442	-0.055999983	0.20199999
col_ccp2_LN_bulk_2_1_top319.clonotypes.IGHM	.	cdr3-center-5	kf4	-0.023235109	-0.26799998	-0.053999998	0.20799999
col_ccp2_LN_bulk_2_1_top319.clonotypes.IGHM	.	cdr3-center-5	kf5	-0.18053296	-0.38200003	-0.20199999	0.02
col_ccp2_LN_bulk_2_1_top319.clonotypes.IGHM	.	cdr3-center-5	kf2	-0.3133167	-0.69200003	-0.37000003	0.05799999
col_ccp2_LN_bulk_2_1_top319.clonotypes.IGHM	.	cdr3-center-5	kf3	0.06517868	-0.20600002	0.097999975	0.354
col_ccp2_LN_bulk_2_1_top319.clonotypes.IGHM	.	cdr3-center-5	kf1	0.4314108	-0.007999992	0.52599996	0.888
col_ccp2_LN_bulk_2_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf10	0.077153854	-0.1345	0.12399999	0.30699998
col_ccp2_LN_bulk_2_1_top442.clonotypes.IGHG	.	cdr3-center-5	strength	0.29954717	0.2	0.2	0.4
col_ccp2_LN_bulk_2_1_top442.clonotypes.IGHG	.	cdr3-center-5	hydropathy	-0.6392305	-1.46	-0.68	0.12499996
col_ccp2_LN_bulk_2_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf8	0.21926701	-0.12850001	0.19299999	0.62
col_ccp2_LN_bulk_2_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf9	-0.30415386	-0.63350004	-0.28899997	0.0079999985
col_ccp2_LN_bulk_2_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf6	-0.19074205	-0.4005	-0.15400001	0.032500003
col_ccp2_LN_bulk_2_1_top442.clonotypes.IGHG	.	cdr3-center-5	charge	0.023076914	0.0	0.0	0.2
col_ccp2_LN_bulk_2_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf7	-0.07487781	-0.41799998	-0.063999966	0.277
col_ccp2_LN_bulk_2_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf4	0.016764704	-0.22999999	0.024999991	0.25
col_ccp2_LN_bulk_2_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf5	-0.18290952	-0.42450002	-0.18699999	0.034500003
col_ccp2_LN_bulk_2_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf2	-0.29921722	-0.7045	-0.28800005	0.065999985
col_ccp2_LN_bulk_2_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf3	0.023149315	-0.23400003	0.020999992	0.283
col_ccp2_LN_bulk_2_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf1	0.41097754	0.13799998	0.47500002	0.732
col_ccp2_LN_bulk_2_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf10	0.11007234	-0.0925	0.14000002	0.3405
col_ccp2_LN_bulk_2_1_top802.clonotypes.IGHA	.	cdr3-center-5	strength	0.29875168	0.2	0.2	0.4
col_ccp2_LN_bulk_2_1_top802.clonotypes.IGHA	.	cdr3-center-5	hydropathy	-0.5781794	-1.34	-0.65	0.13999999
col_ccp2_LN_bulk_2_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf8	0.23711471	-0.13599998	0.23799996	0.61399996
col_ccp2_LN_bulk_2_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf9	-0.32037902	-0.64250004	-0.29399997	-0.023499995
col_ccp2_LN_bulk_2_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf6	-0.20846146	-0.41399997	-0.208	0.0045000017
col_ccp2_LN_bulk_2_1_top802.clonotypes.IGHA	.	cdr3-center-5	charge	0.03491273	0.0	0.0	0.2
col_ccp2_LN_bulk_2_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf7	-0.006396485	-0.356	0.047000006	0.34650004
col_ccp2_LN_bulk_2_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf4	0.00941396	-0.22949998	-0.01400001	0.236
col_ccp2_LN_bulk_2_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf5	-0.21630427	-0.44	-0.211	-0.005999999
col_ccp2_LN_bulk_2_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf2	-0.3322868	-0.7025	-0.33600003	0.052000005
col_ccp2_LN_bulk_2_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf3	0.041506227	-0.22800002	0.050000012	0.32599998
col_ccp2_LN_bulk_2_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf1	0.40287524	0.07900002	0.43800002	0.789
col_ccp2_LN_bulk_3_1_top1000.clonotypes.IGH	.	cdr3-center-5	kf10	0.098946005	-0.10949999	0.14000002	0.328
col_ccp2_LN_bulk_3_1_top1000.clonotypes.IGH	.	cdr3-center-5	strength	0.3141993	0.2	0.4	0.4
col_ccp2_LN_bulk_3_1_top1000.clonotypes.IGH	.	cdr3-center-5	hydropathy	-0.55403984	-1.36	-0.64	0.17999996
col_ccp2_LN_bulk_3_1_top1000.clonotypes.IGH	.	cdr3-center-5	kf8	0.22423388	-0.12799999	0.22	0.574
col_ccp2_LN_bulk_3_1_top1000.clonotypes.IGH	.	cdr3-center-5	kf9	-0.3263361	-0.64	-0.31	-0.006499997
col_ccp2_LN_bulk_3_1_top1000.clonotypes.IGH	.	cdr3-center-5	kf6	-0.21400593	-0.41799998	-0.21799998	-0.017999995
col_ccp2_LN_bulk_3_1_top1000.clonotypes.IGH	.	cdr3-center-5	charge	0.01739999	0.0	0.0	0.2
col_ccp2_LN_bulk_3_1_top1000.clonotypes.IGH	.	cdr3-center-5	kf7	-0.05745	-0.37199998	-0.013999974	0.2915
col_ccp2_LN_bulk_3_1_top1000.clonotypes.IGH	.	cdr3-center-5	kf4	-0.0025619965	-0.248	-0.011000007	0.2095
col_ccp2_LN_bulk_3_1_top1000.clonotypes.IGH	.	cdr3-center-5	kf5	-0.21550794	-0.4075	-0.211	-0.021999998
col_ccp2_LN_bulk_3_1_top1000.clonotypes.IGH	.	cdr3-center-5	kf2	-0.311356	-0.709	-0.31100002	0.045499966
col_ccp2_LN_bulk_3_1_top1000.clonotypes.IGH	.	cdr3-center-5	kf3	0.049538024	-0.236	0.040999986	0.319
col_ccp2_LN_bulk_3_1_top1000.clonotypes.IGH	.	cdr3-center-5	kf1	0.40175	0.0485	0.467	0.814
col_ccp2_LN_bulk_3_1_top319.clonotypes.IGHM	.	cdr3-center-5	kf10	0.12252039	-0.074	0.146	0.344
col_ccp2_LN_bulk_3_1_top319.clonotypes.IGHM	.	cdr3-center-5	strength	0.32288387	0.2	0.4	0.4
col_ccp2_LN_bulk_3_1_top319.clonotypes.IGHM	.	cdr3-center-5	hydropathy	-0.5185581	-1.3600001	-0.64	0.16
col_ccp2_LN_bulk_3_1_top319.clonotypes.IGHM	.	cdr3-center-5	kf8	0.24181813	-0.138	0.28599998	0.6899999
col_ccp2_LN_bulk_3_1_top319.clonotypes.IGHM	.	cdr3-center-5	kf9	-0.34084	-0.64199996	-0.316	-0.06799998
col_ccp2_LN_bulk_3_1_top319.clonotypes.IGHM	.	cdr3-center-5	kf6	-0.22151726	-0.446	-0.258	-0.043999992
col_ccp2_LN_bulk_3_1_top319.clonotypes.IGHM	.	cdr3-center-5	charge	-0.016300943	-0.2	0.0	0.0
col_ccp2_LN_bulk_3_1_top319.clonotypes.IGHM	.	cdr3-center-5	kf7	-0.10858305	-0.502	-0.022000005	0.308
col_ccp2_LN_bulk_3_1_top319.clonotypes.IGHM	.	cdr3-center-5	kf4	-0.019667713	-0.252	-0.037999995	0.168
col_ccp2_LN_bulk_3_1_top319.clonotypes.IGHM	.	cdr3-center-5	kf5	-0.18668339	-0.364	-0.21	-0.0040000244
col_ccp2_LN_bulk_3_1_top319.clonotypes.IGHM	.	cdr3-center-5	kf2	-0.34151724	-0.71	-0.358	0.08999999
col_ccp2_LN_bulk_3_1_top319.clonotypes.IGHM	.	cdr3-center-5	kf3	0.062658295	-0.22800002	0.05999999	0.32199997
col_ccp2_LN_bulk_3_1_top319.clonotypes.IGHM	.	cdr3-center-5	kf1	0.43892792	0.05999999	0.52	0.89399993
col_ccp2_LN_bulk_3_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf10	0.12273304	-0.076500006	0.151	0.341
col_ccp2_LN_bulk_3_1_top442.clonotypes.IGHG	.	cdr3-center-5	strength	0.33936596	0.2	0.4	0.4
col_ccp2_LN_bulk_3_1_top442.clonotypes.IGHG	.	cdr3-center-5	hydropathy	-0.53877836	-1.42	-0.71000004	0.19999996
col_ccp2_LN_bulk_3_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf8	0.24817182	-0.108000025	0.24699998	0.5895
col_ccp2_LN_bulk_3_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf9	-0.298552	-0.6185	-0.292	0.0020000278
col_ccp2_LN_bulk_3_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf6	-0.22985075	-0.4405	-0.25	-0.0225
col_ccp2_LN_bulk_3_1_top442.clonotypes.IGHG	.	cdr3-center-5	charge	0.012669683	0.0	0.0	0.2
col_ccp2_LN_bulk_3_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf7	-0.08485971	-0.43199998	-0.08699998	0.268
col_ccp2_LN_bulk_3_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf4	-0.01952489	-0.3005	-0.020000014	0.21700001
col_ccp2_LN_bulk_3_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf5	-0.20381893	-0.40250003	-0.206	0.012
col_ccp2_LN_bulk_3_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf2	-0.25241622	-0.6675	-0.243	0.14049996
col_ccp2_LN_bulk_3_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf3	0.05485519	-0.2385	0.051999997	0.30999997
col_ccp2_LN_bulk_3_1_top442.clonotypes.IGHG	.	cdr3-center-5	kf1	0.40234384	0.06099999	0.492	0.789
col_ccp2_LN_bulk_3_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf10	0.09756613	-0.1145	0.132	0.3285
col_ccp2_LN_bulk_3_1_top802.clonotypes.IGHA	.	cdr3-center-5	strength	0.2999988	0.2	0.2	0.4
col_ccp2_LN_bulk_3_1_top802.clonotypes.IGHA	.	cdr3-center-5	hydropathy	-0.5997004	-1.4	-0.64	0.12500003
col_ccp2_LN_bulk_3_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf8	0.23977558	-0.14250001	0.21699998	0.61399996
col_ccp2_LN_bulk_3_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf9	-0.3226458	-0.633	-0.296	0.008000004
col_ccp2_LN_bulk_3_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf6	-0.1976258	-0.406	-0.20199999	0.0029999972
col_ccp2_LN_bulk_3_1_top802.clonotypes.IGHA	.	cdr3-center-5	charge	0.021196995	0.0	0.0	0.2
col_ccp2_LN_bulk_3_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf7	-0.0349127	-0.3	-0.013999963	0.306
col_ccp2_LN_bulk_3_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf4	0.02105237	-0.22450002	0.0119999945	0.251
col_ccp2_LN_bulk_3_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf5	-0.23359114	-0.43950003	-0.21600004	-0.032999977
col_ccp2_LN_bulk_3_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf2	-0.33430177	-0.71999997	-0.33400002	0.007999969
col_ccp2_LN_bulk_3_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf3	0.045790527	-0.2445	0.031999994	0.31699997
col_ccp2_LN_bulk_3_1_top802.clonotypes.IGHA	.	cdr3-center-5	kf1	0.40475106	0.053500004	0.453	0.8105
col_ccp2_LN_PCsort_1_1_top173.clonotypes.IGHG	.	cdr3-center-5	kf10	0.13532953	-0.080999985	0.156	0.389
col_ccp2_LN_PCsort_1_1_top173.clonotypes.IGHG	.	cdr3-center-5	strength	0.3202316	0.2	0.4	0.4
col_ccp2_LN_PCsort_1_1_top173.clonotypes.IGHG	.	cdr3-center-5	hydropathy	-0.35560697	-1.19	-0.5	0.35999995
col_ccp2_LN_PCsort_1_1_top173.clonotypes.IGHG	.	cdr3-center-5	kf8	0.1986011	-0.21399999	0.16	0.581
col_ccp2_LN_PCsort_1_1_top173.clonotypes.IGHG	.	cdr3-center-5	kf9	-0.32183817	-0.63600004	-0.31199998	0.039000005
col_ccp2_LN_PCsort_1_1_top173.clonotypes.IGHG	.	cdr3-center-5	kf6	-0.25367633	-0.506	-0.254	-0.040000007
col_ccp2_LN_PCsort_1_1_top173.clonotypes.IGHG	.	cdr3-center-5	charge	0.02543353	0.0	0.0	0.2
col_ccp2_LN_PCsort_1_1_top173.clonotypes.IGHG	.	cdr3-center-5	kf7	0.006381527	-0.348	0.056000017	0.39200002
col_ccp2_LN_PCsort_1_1_top173.clonotypes.IGHG	.	cdr3-center-5	kf4	-0.057653174	-0.348	-0.07000001	0.185
col_ccp2_LN_PCsort_1_1_top173.clonotypes.IGHG	.	cdr3-center-5	kf5	-0.2006243	-0.389	-0.18999998	-0.018000016
col_ccp2_LN_PCsort_1_1_top173.clonotypes.IGHG	.	cdr3-center-5	kf2	-0.3921272	-0.78800005	-0.384	-0.07800001
col_ccp2_LN_PCsort_1_1_top173.clonotypes.IGHG	.	cdr3-center-5	kf3	0.017283233	-0.284	-0.020000005	0.269
col_ccp2_LN_PCsort_1_1_top173.clonotypes.IGHG	.	cdr3-center-5	kf1	0.37415028	-0.07599999	0.46000004	0.814
col_ccp2_LN_PCsort_1_1_top259.clonotypes.IGHA	.	cdr3-center-5	kf10	0.12389966	-0.09599999	0.152	0.372
col_ccp2_LN_PCsort_1_1_top259.clonotypes.IGHA	.	cdr3-center-5	strength	0.2849422	0.2	0.2	0.4
col_ccp2_LN_PCsort_1_1_top259.clonotypes.IGHA	.	cdr3-center-5	hydropathy	-0.5800773	-1.32	-0.56	0.19999997
col_ccp2_LN_PCsort_1_1_top259.clonotypes.IGHA	.	cdr3-center-5	kf8	0.24674149	-0.20199999	0.21200001	0.7099999
col_ccp2_LN_PCsort_1_1_top259.clonotypes.IGHA	.	cdr3-center-5	kf9	-0.31860998	-0.6679999	-0.28599995	0.00200001
col_ccp2_LN_PCsort_1_1_top259.clonotypes.IGHA	.	cdr3-center-5	kf6	-0.23764479	-0.464	-0.254	-0.038000006
col_ccp2_LN_PCsort_1_1_top259.clonotypes.IGHA	.	cdr3-center-5	charge	0.040154427	0.0	0.0	0.2
col_ccp2_LN_PCsort_1_1_top259.clonotypes.IGHA	.	cdr3-center-5	kf7	0.067235515	-0.274	0.116	0.406
col_ccp2_LN_PCsort_1_1_top259.clonotypes.IGHA	.	cdr3-center-5	kf4	0.03150578	-0.28000003	-2.3841858E-8	0.246
col_ccp2_LN_PCsort_1_1_top259.clonotypes.IGHA	.	cdr3-center-5	kf5	-0.22518921	-0.40399998	-0.23000005	-0.025999999
col_ccp2_LN_PCsort_1_1_top259.clonotypes.IGHA	.	cdr3-center-5	kf2	-0.37688035	-0.754	-0.39400005	-0.036000036
col_ccp2_LN_PCsort_1_1_top259.clonotypes.IGHA	.	cdr3-center-5	kf3	0.031212347	-0.258	0.048000015	0.27
col_ccp2_LN_PCsort_1_1_top259.clonotypes.IGHA	.	cdr3-center-5	kf1	0.3988184	0.032000016	0.47800002	0.814
col_ccp2_LN_PCsort_1_1_top367.clonotypes.IGH	.	cdr3-center-5	kf10	0.12372213	-0.095999986	0.15799999	0.376
col_ccp2_LN_PCsort_1_1_top367.clonotypes.IGH	.	cdr3-center-5	strength	0.29863742	0.2	0.2	0.4
col_ccp2_LN_PCsort_1_1_top367.clonotypes.IGH	.	cdr3-center-5	hydropathy	-0.54261583	-1.3	-0.56	0.21999994
col_ccp2_LN_PCsort_1_1_top367.clonotypes.IGH	.	cdr3-center-5	kf8	0.24859935	-0.18599999	0.21800001	0.67
col_ccp2_LN_PCsort_1_1_top367.clonotypes.IGH	.	cdr3-center-5	kf9	-0.3156566	-0.632	-0.29599997	0.003999996
col_ccp2_LN_PCsort_1_1_top367.clonotypes.IGH	.	cdr3-center-5	kf6	-0.23428346	-0.464	-0.25	-0.038000006
col_ccp2_LN_PCsort_1_1_top367.clonotypes.IGH	.	cdr3-center-5	charge	0.03705721	0.0	0.0	0.2
col_ccp2_LN_PCsort_1_1_top367.clonotypes.IGH	.	cdr3-center-5	kf7	0.06435425	-0.28800002	0.100000024	0.42600003
col_ccp2_LN_PCsort_1_1_top367.clonotypes.IGH	.	cdr3-center-5	kf4	0.0041144486	-0.286	-0.008000004	0.22399998
col_ccp2_LN_PCsort_1_1_top367.clonotypes.IGH	.	cdr3-center-5	kf5	-0.21322617	-0.402	-0.21799998	-0.022000026
col_ccp2_LN_PCsort_1_1_top367.clonotypes.IGH	.	cdr3-center-5	kf2	-0.36514458	-0.73999995	-0.376	-0.03800001
col_ccp2_LN_PCsort_1_1_top367.clonotypes.IGH	.	cdr3-center-5	kf3	0.026179835	-0.26200002	0.039999988	0.27
col_ccp2_LN_PCsort_1_1_top367.clonotypes.IGH	.	cdr3-center-5	kf1	0.39897534	-0.0039999723	0.478	0.814
col_ccp2_LN_PCsort_2_1_top173.clonotypes.IGHG	.	cdr3-center-5	kf10	0.039595384	-0.219	0.07600001	0.289
col_ccp2_LN_PCsort_2_1_top173.clonotypes.IGHG	.	cdr3-center-5	strength	0.29711017	0.2	0.4	0.4
col_ccp2_LN_PCsort_2_1_top173.clonotypes.IGHG	.	cdr3-center-5	hydropathy	-0.78508663	-1.71	-0.86	0.060000017
