sample_id	metadata_blank	region	property	mean	q25	median	q75
col_ccp2_LN_bulk_1_1_top100.clonotypes.IGHM	.	cdr3-center-5	charge	-0.04751776	-0.2	0.0	0.0
col_ccp2_LN_bulk_1_1_top100.clonotypes.IGHM	.	cdr3-center-5	kf7	-0.15371643	-0.468	-0.057999987	0.27400002
col_ccp2_LN_bulk_1_1_top100.clonotypes.IGHM	.	cdr3-center-5	kf4	-0.018664267	-0.3	-0.050000023	0.20000005
col_ccp2_LN_bulk_1_1_top100.clonotypes.IGHM	.	cdr3-center-5	kf5	-0.22336194	-0.40599996	-0.20600004	-0.055999972
col_ccp2_LN_bulk_1_1_top100.clonotypes.IGHM	.	cdr3-center-5	kf2	-0.2810045	-0.6980001	-0.19000007	0.08999999
col_ccp2_LN_bulk_1_1_top100.clonotypes.IGHM	.	cdr3-center-5	kf3	-0.05450108	-0.32	-0.016000003	0.21
col_ccp2_LN_bulk_1_1_top100.clonotypes.IGHM	.	cdr3-center-5	kf1	0.3844394	0.024	0.514	0.83199996
col_ccp2_LN_bulk_1_1_top100.clonotypes.IGH	.	cdr3-center-5	kf10	0.13155074	-0.09200001	0.16	0.388
col_ccp2_LN_bulk_1_1_top100.clonotypes.IGH	.	cdr3-center-5	strength	0.29752958	0.2	0.2	0.4
col_ccp2_LN_bulk_1_1_top100.clonotypes.IGH	.	cdr3-center-5	count	1.0	1.0	1.0	1.0
col_ccp2_LN_bulk_1_1_top100.clonotypes.IGH	.	cdr3-center-5	mjenergy	-3.0156076	-3.2159	-2.9852	-2.8004
col_ccp2_LN_bulk_1_1_top100.clonotypes.IGH	.	cdr3-center-5	volume	98.73549	86.8	97.4	107.6
col_ccp2_LN_bulk_1_1_top100.clonotypes.IGH	.	cdr3-center-5	hydropathy	-0.5777583	-1.3199999	-0.76	0.17999998
col_ccp2_LN_bulk_1_1_top100.clonotypes.IGH	.	cdr3-center-5	kf8	0.26668563	-0.082	0.20999996	0.676
col_ccp2_LN_bulk_1_1_top100.clonotypes.IGH	.	cdr3-center-5	disorder	0.24283679	0.0	0.2	0.4
col_ccp2_LN_bulk_1_1_top100.clonotypes.IGH	.	cdr3-center-5	kf9	-0.30220804	-0.632	-0.28599995	0.03599999
col_ccp2_LN_bulk_1_1_top100.clonotypes.IGH	.	cdr3-center-5	kf6	-0.24429983	-0.492	-0.25	-0.038
col_ccp2_LN_bulk_1_1_top100.clonotypes.IGH	.	cdr3-center-5	charge	0.038636304	0.0	0.0	0.2
col_ccp2_LN_bulk_1_1_top100.clonotypes.IGH	.	cdr3-center-5	kf7	0.08800495	-0.24400003	0.14	0.33200002
col_ccp2_LN_bulk_1_1_top100.clonotypes.IGH	.	cdr3-center-5	kf4	0.03713181	-0.206	-5.9604646E-9	0.25
col_ccp2_LN_bulk_1_1_top100.clonotypes.IGH	.	cdr3-center-5	kf5	-0.24459691	-0.33200002	-0.216	-0.088000014
col_ccp2_LN_bulk_1_1_top100.clonotypes.IGH	.	cdr3-center-5	kf2	-0.32404822	-0.75600004	-0.352	0.021999955
col_ccp2_LN_bulk_1_1_top100.clonotypes.IGH	.	cdr3-center-5	kf3	0.027634643	-0.20800002	0.048	0.27
col_ccp2_LN_bulk_1_1_top100.clonotypes.IGH	.	cdr3-center-5	kf1	0.31006846	-0.126	0.412	0.722
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf10	0.12169397	-0.08599999	0.272	0.298
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHA	.	cdr3-center-5	strength	0.3171565	0.2	0.4	0.4
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHA	.	cdr3-center-5	count	1.0	1.0	1.0	1.0
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHA	.	cdr3-center-5	mjenergy	-3.066245	-3.2738998	-3.123	-2.9232
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHA	.	cdr3-center-5	volume	102.423996	95.2	104.0	111.2
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHA	.	cdr3-center-5	hydropathy	-0.5151155	-1.04	-0.56	0.02000003
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf8	0.07859634	-0.298	-0.068	0.37399995
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHA	.	cdr3-center-5	disorder	0.21895403	0.2	0.2	0.4
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf9	-0.38797498	-0.83250004	-0.38099998	-0.044000007
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf6	-0.28498816	-0.41	-0.31199998	-0.15200001
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHA	.	cdr3-center-5	charge	0.08235277	0.0	0.0	0.2
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf7	0.1295863	-0.065999985	0.16600001	0.39200002
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf4	0.041859247	-0.10800002	0.014000011	0.304
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf5	-0.35592878	-0.704	-0.338	-0.063999996
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf2	-0.22858317	-0.48400003	-0.18199998	0.065999985
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf3	0.103740215	-0.074	0.05999999	0.27
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf1	0.25018808	-0.087999985	0.35	0.63600004
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHG	.	cdr3-center-5	kf10	0.028275253	-0.166	0.02200001	0.298
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHG	.	cdr3-center-5	strength	0.31807515	0.2	0.4	0.4
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHG	.	cdr3-center-5	count	1.0	1.0	1.0	1.0
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHG	.	cdr3-center-5	mjenergy	-3.0271933	-3.2159	-3.0388	-2.8035
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHG	.	cdr3-center-5	volume	103.537796	94.6	103.6	115.8
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHG	.	cdr3-center-5	hydropathy	-0.8070646	-1.46	-0.79999995	-0.24000001
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHG	.	cdr3-center-5	kf8	0.22756885	-0.08399999	0.21200001	0.65199995
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHG	.	cdr3-center-5	disorder	0.21691503	0.0	0.2	0.6
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHG	.	cdr3-center-5	kf9	-0.27459013	-0.53599995	-0.19999997	0.03800001
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHG	.	cdr3-center-5	kf6	-0.20682262	-0.41399997	-0.216	-0.009999978
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHG	.	cdr3-center-5	charge	0.035489235	0.0	0.0	0.2
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHG	.	cdr3-center-5	kf7	0.018713087	-0.294	0.032000005	0.31199998
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHG	.	cdr3-center-5	kf4	0.022062993	-0.21200001	0.031999994	0.222
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHG	.	cdr3-center-5	kf5	-0.17876612	-0.446	-0.234	0.014000011
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHG	.	cdr3-center-5	kf2	-0.12824212	-0.48800007	-0.072000004	0.31399998
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHG	.	cdr3-center-5	kf3	-0.016288575	-0.28	-0.044000007	0.16799998
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGHG	.	cdr3-center-5	kf1	0.3614893	0.051999997	0.37600002	0.74799997
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGH	.	cdr3-center-5	kf10	0.08337862	-0.11400001	0.16800001	0.298
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGH	.	cdr3-center-5	strength	0.31968036	0.2	0.4	0.4
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGH	.	cdr3-center-5	count	1.0	1.0	1.0	1.0
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGH	.	cdr3-center-5	mjenergy	-3.067355	-3.2738998	-3.123	-2.8583999
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGH	.	cdr3-center-5	volume	103.4975	95.8	104.0	111.2
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGH	.	cdr3-center-5	hydropathy	-0.5771953	-1.22	-0.56	-0.04000001
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGH	.	cdr3-center-5	kf8	0.066163324	-0.35500002	-0.068	0.382
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGH	.	cdr3-center-5	disorder	0.21728759	0.2	0.2	0.4
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGH	.	cdr3-center-5	kf9	-0.33752033	-0.748	-0.29599997	-0.004000008
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGH	.	cdr3-center-5	kf6	-0.2719496	-0.41399997	-0.31199998	-0.08400001
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGH	.	cdr3-center-5	charge	0.07978685	0.0	0.0	0.2
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGH	.	cdr3-center-5	kf7	0.14519884	-0.039999984	0.16600001	0.39200002
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGH	.	cdr3-center-5	kf4	0.021965334	-0.10800002	0.014000011	0.25
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGH	.	cdr3-center-5	kf5	-0.3020284	-0.704	-0.306	-0.041999985
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGH	.	cdr3-center-5	kf2	-0.18126959	-0.386	-0.15200004	0.065999985
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGH	.	cdr3-center-5	kf3	0.059909705	-0.20199999	0.048000015	0.19
col_ccp2_LN_bulk_2_1_top100.clonotypes.IGH	.	cdr3-center-5	kf1	0.27231026	-0.08599999	0.35	0.63600004
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf10	0.124539435	-0.09200001	0.138	0.37
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHA	.	cdr3-center-5	strength	0.26662102	0.2	0.2	0.4
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHA	.	cdr3-center-5	count	1.0	1.0	1.0	1.0
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHA	.	cdr3-center-5	mjenergy	-2.941606	-3.229	-2.9227998	-2.7122
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHA	.	cdr3-center-5	volume	97.85873	87.6	97.8	105.6
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHA	.	cdr3-center-5	hydropathy	-0.7331474	-1.1200001	-0.76	0.01999998
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf8	0.24799134	-0.24999997	0.20999996	0.696
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHA	.	cdr3-center-5	disorder	0.28627792	0.2	0.2	0.6
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf9	-0.31691214	-0.578	-0.28599995	0.008000004
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf6	-0.1950902	-0.38799998	-0.25	-0.042000007
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHA	.	cdr3-center-5	charge	0.052390616	0.0	0.0	0.2
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf7	0.09501545	-0.101999976	0.11999998	0.376
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf4	0.024755625	-0.248	-0.08799996	0.246
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf5	-0.23863678	-0.38	-0.206	-0.063999996
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf2	-0.3210002	-0.642	-0.356	-0.03800001
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf3	-0.01723797	-0.28800002	-0.048	0.27
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf1	0.4136397	0.05799999	0.496	0.862
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHG	.	cdr3-center-5	kf10	0.17597832	-0.014000011	0.282	0.41
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHG	.	cdr3-center-5	strength	0.3048454	0.2	0.2	0.4
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHG	.	cdr3-center-5	count	1.0	1.0	1.0	1.0
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHG	.	cdr3-center-5	mjenergy	-3.0110521	-3.2159	-2.8917003	-2.6812997
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHG	.	cdr3-center-5	volume	103.261024	90.4	105.2	116.6
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHG	.	cdr3-center-5	hydropathy	-0.84851354	-1.74	-0.9	0.1
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHG	.	cdr3-center-5	kf8	0.046950873	-0.42999998	0.13999999	0.47199997
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHG	.	cdr3-center-5	disorder	0.26281586	0.0	0.2	0.6
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHG	.	cdr3-center-5	kf9	-0.20828378	-0.688	0.009999996	0.24200001
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHG	.	cdr3-center-5	kf6	-0.26838323	-0.464	-0.294	-0.011999989
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHG	.	cdr3-center-5	charge	0.008580974	0.0	0.0	0.0
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHG	.	cdr3-center-5	kf7	-0.12672874	-0.45999998	-0.246	0.1665
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHG	.	cdr3-center-5	kf4	0.016497072	-0.3	0.077999994	0.25
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHG	.	cdr3-center-5	kf5	-0.29611546	-0.50000006	-0.253	-0.04799999
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHG	.	cdr3-center-5	kf2	-0.12372038	-0.54	-0.07200001	0.362
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHG	.	cdr3-center-5	kf3	-0.12579091	-0.368	-0.2	0.13399999
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHG	.	cdr3-center-5	kf1	0.40763056	0.14599998	0.52599996	0.74799997
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHM	.	cdr3-center-5	kf10	0.023541296	-0.09599997	0.03999999	0.274
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHM	.	cdr3-center-5	strength	0.28268096	0.2	0.2	0.4
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHM	.	cdr3-center-5	count	1.0	1.0	1.0	1.0
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHM	.	cdr3-center-5	mjenergy	-2.922004	-3.229	-2.8466	-2.6244004
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHM	.	cdr3-center-5	volume	98.02251	90.2	97.8	105.4
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHM	.	cdr3-center-5	hydropathy	-0.5874843	-1.4200001	-0.70000005	0.12000003
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHM	.	cdr3-center-5	kf8	-0.090666205	-0.698	0.020000005	0.352
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHM	.	cdr3-center-5	disorder	0.30130723	0.2	0.2	0.6
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHM	.	cdr3-center-5	kf9	-0.36234993	-0.72999996	-0.45999998	-0.13200001
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHM	.	cdr3-center-5	kf6	-0.16657224	-0.45999995	-0.186	0.031999994
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHM	.	cdr3-center-5	charge	-0.029956443	-0.2	0.0	0.0
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHM	.	cdr3-center-5	kf7	-0.16656514	-0.538	-0.06399997	0.25000003
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHM	.	cdr3-center-5	kf4	0.047956895	-0.3	0.01999998	0.41599998
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHM	.	cdr3-center-5	kf5	-0.1809394	-0.352	-0.224	0.013999999
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHM	.	cdr3-center-5	kf2	-0.34346375	-0.66400003	-0.29800004	-0.016000008
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHM	.	cdr3-center-5	kf3	-0.014351783	-0.26000002	0.025999999	0.14400001
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGHM	.	cdr3-center-5	kf1	0.28305575	0.034000017	0.362	0.63
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGH	.	cdr3-center-5	kf10	0.119229674	-0.09200001	0.139	0.38799995
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGH	.	cdr3-center-5	strength	0.26133487	0.2	0.2	0.4
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGH	.	cdr3-center-5	count	1.0	1.0	1.0	1.0
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGH	.	cdr3-center-5	mjenergy	-2.929744	-3.2268002	-2.8583999	-2.6495
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGH	.	cdr3-center-5	volume	99.144516	89.4	101.2	108.2
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGH	.	cdr3-center-5	hydropathy	-0.8167285	-1.36	-0.79999995	-1.1920929E-8
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGH	.	cdr3-center-5	kf8	0.12286628	-0.42999998	0.037999995	0.62
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGH	.	cdr3-center-5	disorder	0.3251805	0.2	0.4	0.6
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGH	.	cdr3-center-5	kf9	-0.29382682	-0.592	-0.28599995	0.05200001
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGH	.	cdr3-center-5	kf6	-0.20661074	-0.45999995	-0.25	-0.042000007
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGH	.	cdr3-center-5	charge	0.031309467	0.0	0.0	0.2
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGH	.	cdr3-center-5	kf7	0.04392741	-0.246	0.044	0.33
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGH	.	cdr3-center-5	kf4	0.03185469	-0.286	-0.068	0.25
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGH	.	cdr3-center-5	kf5	-0.2570647	-0.50000006	-0.21600004	-0.046000004
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGH	.	cdr3-center-5	kf2	-0.27254355	-0.5820001	-0.238	-0.03600006
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGH	.	cdr3-center-5	kf3	-0.09888235	-0.33999997	-0.146	0.18999998
col_ccp2_LN_bulk_3_1_top100.clonotypes.IGH	.	cdr3-center-5	kf1	0.40061402	0.05799999	0.514	0.84400004
col_ccp2_LN_PCsort_1_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf10	0.119394206	-0.09200001	0.062	0.38799995
col_ccp2_LN_PCsort_1_1_top100.clonotypes.IGHA	.	cdr3-center-5	strength	0.25478023	0.2	0.2	0.4
col_ccp2_LN_PCsort_1_1_top100.clonotypes.IGHA	.	cdr3-center-5	count	1.0	1.0	1.0	1.0
col_ccp2_LN_PCsort_1_1_top100.clonotypes.IGHA	.	cdr3-center-5	mjenergy	-2.8969066	-3.1254	-2.851	-2.7264
col_ccp2_LN_PCsort_1_1_top100.clonotypes.IGHA	.	cdr3-center-5	volume	97.64592	88.8	93.4	108.8
col_ccp2_LN_PCsort_1_1_top100.clonotypes.IGHA	.	cdr3-center-5	hydropathy	-0.8364378	-1.3	-0.88	0.01999998
col_ccp2_LN_PCsort_1_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf8	0.14990887	-0.37000003	0.023999978	0.49199995
col_ccp2_LN_PCsort_1_1_top100.clonotypes.IGHA	.	cdr3-center-5	disorder	0.34638858	0.2	0.4	0.6
col_ccp2_LN_PCsort_1_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf9	-0.417632	-0.824	-0.36999997	-0.074
col_ccp2_LN_PCsort_1_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf6	-0.18829694	-0.41	-0.17	-0.042000007
col_ccp2_LN_PCsort_1_1_top100.clonotypes.IGHA	.	cdr3-center-5	charge	0.04168629	0.0	0.0	0.2
col_ccp2_LN_PCsort_1_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf7	0.03886284	-0.16400002	0.116	0.354
col_ccp2_LN_PCsort_1_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf4	0.07363764	-0.284	-0.034	0.25800002
col_ccp2_LN_PCsort_1_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf5	-0.25634217	-0.37	-0.19600001	-0.09799999
col_ccp2_LN_PCsort_1_1_top100.clonotypes.IGHA	.	cdr3-center-5	kf2	-0.32451856	-0.702	-0.39400005	-0.006000018
